name,type1,type2,abilities,attack,defense,hp,sp_attack,sp_defense,speed,generation,pokedex_number,2016-11,2016-12,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06
Nidoqueen,poison,ground,"['Poison Point', 'Rivalry', 'Sheer Force']",92,87,90,75,85,76,1,31,0.02361,,0.19142,0.27229,0.25559,0.27427,0.26769,0.25334,0.26545,0.30978,0.28142,0.23296,0.23928,0.28025,0.2644,0.27269,0.25628,0.25372,0.28947,0.28627,0.29373,0.32646,0.32612,0.35312,0.28048,0.25807,0.26735,0.24595,0.25001,0.26665,0.23246,0.23821,0.2568,0.25746,0.24911,0.23984,0.35595,0.31755,0.31052,0.29573,0.31216,0.28646,0.26374,0.31078,0.27705,0.21535,0.29735,0.32725,0.34959,0.26982,0.24327,0.34311,0.41633,0.3486,0.28047,0.29351,0.24191,0.32001,0.30642,0.43481,0.32098,0.23678,0.21938,0.30304,0.26964,0.17047,0.20138,0.19805,0.22099,0.20628,0.1831,0.18442,0.21933,0.20968,0.30938,0.2387,0.30624,0.41704,0.23625
Nidoran♂,poison,,"['Poison Point', 'Rivalry', 'Hustle']",57,40,46,40,40,50,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidorino,poison,,"['Poison Point', 'Rivalry', 'Hustle']",72,57,61,55,55,65,1,33,0.00028,,0.00263,0.00386,0.00359,0.00115,0.00195,0.00145,0.00173,0.00173,0.00663,0.00269,0.00132,0.0025,0.00114,0.00215,0.00219,0.00252,0.00243,0.00158,0.00223,0.00399,0.00268,0.00507,0.00285,0.00068,0.00201,0.00557,0.00176,0.00145,0.00204,0.00291,0.00461,0.00272,0.00287,0.00308,0.00145,0.00433,0.00652,0.00989,0.00119,0.00105,0.00052,0.00267,0.00428,0.00356,0.00423,0.00472,0.00459,0.00151,0.00304,0.00141,0.00191,0.00107,0.00052,0.00033,0.00192,0.001,0.00107,0.00058,0.00104,0.00105,0.00193,0.00171,0.00497,0.00097,0.0002,0.00035,0.00034,0.00076,,,0.00203,0.00027,0.00899,0.00055,,0.00191,0.00124
Nidoking,poison,ground,"['Poison Point', 'Rivalry', 'Sheer Force']",102,77,81,85,75,85,1,34,0.06223,,1.34505,1.37171,1.56734,1.41478,1.31385,1.24402,1.35984,1.48976,1.4439,1.24998,1.30385,1.89843,1.65388,1.61927,1.75128,1.66763,1.71993,1.48998,1.44307,1.7985,1.63964,1.67208,1.54099,1.42968,1.38943,1.42871,1.42733,1.41823,1.41715,1.33938,1.37039,1.47399,1.51429,1.33672,1.35538,1.40458,1.41792,1.40387,1.35203,1.48813,1.29976,1.43396,1.47942,1.62549,1.60308,1.96112,1.93947,1.87859,1.87579,1.73523,1.70277,1.61459,1.60308,1.44607,1.34594,1.56217,1.78258,1.64171,1.45057,1.52326,1.41759,1.57781,1.47468,1.54707,1.34868,1.37121,1.57017,1.33612,1.31469,1.42744,1.4626,1.56592,1.7787,1.78031,1.69297,1.79996,2.00272
Clefairy,fairy,,"['Cute Charm', 'Magic Guard', 'Friend Guard']",45,48,70,60,65,35,1,35,0.01411,0.0226,0.02129,0.02277,0.0221,0.01983,0.01624,0.01545,0.02088,0.02098,0.02534,0.01711,0.01975,0.02525,0.01737,0.02814,0.03261,0.02405,0.028,0.03113,0.01735,0.02447,0.02238,0.02879,0.02119,0.02797,0.02246,0.02384,0.03496,0.03739,0.0264,0.03497,0.03216,0.03606,0.02955,0.02992,0.03156,0.06053,0.06488,0.05826,0.04264,0.03849,0.04205,0.03532,0.03098,0.02641,0.0245,0.03022,0.07371,0.0613,0.03715,0.04382,0.04949,0.04327,0.02577,0.04998,0.02424,0.01993,0.01942,0.03245,0.0804,0.0177,0.07878,0.02779,0.02307,0.02605,0.01877,0.02593,0.01078,0.02676,0.01565,0.02472,0.01804,0.01716,0.03597,0.02354,0.02495,0.01695,0.02193
Clefable,fairy,,"['Cute Charm', 'Magic Guard', 'Unaware']",70,73,95,95,90,60,1,36,2.00826,1.82594,3.4833,3.13782,3.35861,3.39969,4.41654,5.93102,6.66946,5.97116,5.42211,5.55256,5.86792,6.0224,6.59401,6.75791,7.4372,8.73528,9.27675,9.31166,8.38007,8.81893,8.16698,7.99361,7.66114,6.98458,6.73693,6.6621,6.33267,6.07367,6.00176,6.00941,6.13842,6.02983,5.86198,6.19789,6.42104,6.0567,5.69522,5.77661,6.06819,6.71569,6.55116,6.82392,6.79454,7.13326,6.81857,6.75145,7.46008,7.6613,7.1194,7.21735,7.38882,7.10372,7.12174,6.85267,6.77302,6.42572,6.27447,6.83031,7.41157,7.17518,7.4224,6.84515,6.96656,7.04819,6.5827,6.49841,6.09845,7.02397,7.27512,6.3433,6.15892,6.457,7.08482,7.7003,6.98407,7.29748,7.04981
Vulpix,fire,ice,"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",41,40,38,50,65,65,1,37,,,0.00342,0.00377,0.00468,0.00358,0.00753,0.00343,0.00444,0.00278,0.00421,0.00288,0.00188,0.00524,0.00372,0.00464,0.00282,0.00431,0.00227,0.00204,0.00432,0.00495,0.00464,0.00782,0.00358,0.00307,0.00561,0.00552,0.00305,0.00194,0.00294,0.00325,0.00291,0.00199,0.00404,0.00308,0.00498,0.00455,0.00931,0.00528,0.0051,0.00624,0.00468,0.00255,0.00518,0.0086,0.01167,0.01739,0.01154,0.00178,0.00665,0.0081,0.00925,0.01131,0.00818,0.00456,0.00414,0.00382,0.00392,0.00544,0.00313,0.00337,0.00408,0.00209,0.00437,0.01225,0.00156,0.00212,0.00337,0.00459,0.00019,0.00613,0.00025,0.00161,0.00067,0.00138,0.00735,0.00383,0.00556
Ninetales,fire,ice,"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",67,75,73,81,100,109,1,38,0.02196,,0.6439,0.57665,0.60728,0.77334,0.66461,0.58568,0.62051,0.71747,0.66207,0.52069,0.54257,0.63559,0.64412,0.63222,0.63005,0.61385,0.64658,0.56745,0.58174,0.58785,0.57319,0.60943,0.59691,0.7197,0.79668,0.6318,0.58623,0.60292,0.5688,0.59479,0.54827,0.55439,0.55977,0.63077,0.87964,0.90477,0.8988,0.82105,0.87618,0.84017,0.83265,0.74386,0.73683,0.69051,0.75773,0.74205,0.67565,0.71285,0.66897,0.78993,0.69418,0.78206,0.78587,0.79067,0.68332,0.84975,0.75625,0.66485,0.77248,0.66188,0.66565,0.70106,0.56514,0.49703,0.48273,0.49946,0.5774,0.52516,0.55118,0.58541,0.59241,0.62288,0.65706,0.60368,0.63243,0.57647,0.54415
Jigglypuff,normal,fairy,"['Cute Charm', 'Competitive', 'Friend Guard']",45,20,115,45,25,20,1,39,0.00523,0.00387,0.01083,0.01525,0.01584,0.00901,0.00851,0.00718,0.00848,0.01853,0.0113,0.0085,0.01008,0.01097,0.01129,0.01347,0.01597,0.01084,0.00971,0.01287,0.01297,0.00874,0.00913,0.02025,0.01882,0.01891,0.01537,0.01563,0.01366,0.0139,0.0127,0.01156,0.0088,0.01268,0.00815,0.0199,0.0218,0.03021,0.03072,0.01676,0.01104,0.01256,0.01676,0.01288,0.01104,0.01069,0.02168,0.02874,0.02028,0.02025,0.01229,0.00745,0.00778,0.01743,0.0094,0.00765,0.0102,0.00531,0.00695,0.00466,0.00418,0.00506,0.00279,0.00876,0.00616,0.0035,0.0043,0.00476,0.00573,0.0021,0.00735,0.01006,0.00508,0.0177,0.00799,0.00526,0.00919,0.01942,0.00772
Wigglytuff,normal,fairy,"['Cute Charm', 'Competitive', 'Frisk']",70,45,140,85,50,45,1,40,0.03669,0.04488,0.0641,0.07857,0.06707,0.0669,0.06345,0.06567,0.05912,0.07608,0.07586,0.07494,0.08473,0.07557,0.0842,0.06145,0.0908,0.1,0.10229,0.08217,0.06999,0.08003,0.08985,0.08341,0.07803,0.06873,0.05893,0.0724,0.06784,0.07554,0.07241,0.07493,0.07184,0.06865,0.08304,0.07876,0.08554,0.15139,0.09541,0.09799,0.14202,0.06775,0.06068,0.06398,0.06771,0.07199,0.04849,0.088,0.06142,0.08264,0.05131,0.06297,0.05639,0.07431,0.05414,0.04379,0.05778,0.04185,0.05879,0.05129,0.0355,0.08131,0.08908,0.07614,0.0696,0.03402,0.08388,0.09435,0.06266,0.078,0.04922,0.07241,0.09378,0.04183,0.03763,0.07283,0.13395,0.11021,0.12446
Zubat,poison,flying,"['Inner Focus', 'Infiltrator']",45,35,40,30,40,55,1,41,0.00097,0.00222,0.0046,0.00489,0.00812,0.00852,0.00601,0.0047,0.00516,0.00829,0.0064,0.00842,0.00448,0.00397,0.00528,0.00645,0.00376,0.00431,0.00429,0.00602,0.00435,0.00355,0.00341,0.00958,0.00531,0.0046,0.00589,0.0036,0.00541,0.00392,0.00373,0.00515,0.00311,0.00435,0.00683,0.01006,0.00882,0.00555,0.01098,0.00612,0.00569,0.00583,0.01145,0.00411,0.00451,0.00344,0.00334,0.00221,0.00385,0.00205,0.00636,0.00283,0.00822,0.01193,0.00662,0.00309,0.0031,0.00432,0.00624,0.00641,0.00585,0.0019,0.00515,0.00228,0.00119,0.00292,0.00176,0.00071,0.00371,0.00325,0.00321,0.00066,0.00381,0.01046,0.002,0.00166,0.00945,0.00328,0.00093
Golbat,poison,flying,"['Inner Focus', 'Infiltrator']",80,70,75,65,75,90,1,42,0.08026,0.12907,0.09107,0.0946,0.07988,0.07529,0.07916,0.06515,0.09035,0.06874,0.07527,0.0669,0.04981,0.06386,0.04984,0.04016,0.05401,0.06328,0.06657,0.05497,0.05589,0.05237,0.05996,0.08378,0.03909,0.04715,0.04282,0.05987,0.0584,0.05115,0.05486,0.04897,0.05689,0.05498,0.04962,0.05176,0.07692,0.0391,0.08443,0.0834,0.05708,0.056,0.09565,0.1043,0.0578,0.05663,0.08646,0.11468,0.09709,0.0338,0.06346,0.0374,0.07901,0.07675,0.0578,0.084,0.05763,0.0631,0.13842,0.08898,0.10087,0.0533,0.0468,0.05634,0.04852,0.02682,0.03246,0.04127,0.06316,0.11146,0.04186,0.04375,0.05057,0.04746,0.0383,0.07338,0.04727,0.04129,0.0176
Oddish,grass,poison,"['Chlorophyll', 'Run Away']",50,55,45,75,65,30,1,43,6e-05,,0.00333,0.00625,0.00194,0.00203,0.00188,0.00255,0.00631,0.00161,0.00223,0.0019,0.00151,0.00152,0.00156,0.00171,0.00141,0.00074,0.00256,0.00211,0.00089,0.00148,0.00081,0.00542,0.00134,0.00136,0.00257,0.0024,0.00141,0.00325,0.00196,0.00228,0.00239,0.0021,0.00107,0.00292,0.00239,0.00267,0.0027,0.00696,0.00212,0.00527,0.00239,0.00178,0.00383,0.00307,0.00244,0.00147,0.00474,0.00219,0.00058,0.00077,0.0022,0.00122,0.00017,0.00163,0.00074,0.00266,0.00018,0.00699,,0.00021,0.00086,0.00152,0.00119,0.00136,0.00254,0.00071,0.00236,0.00459,0.00207,0.00153,0.00661,0.00617,0.01399,0.00858,,,
Gloom,grass,poison,"['Chlorophyll', 'Stench']",65,70,60,85,75,40,1,44,,,0.00127,0.00319,0.00472,0.00393,0.00477,0.00451,0.00397,0.00173,0.00251,0.00947,0.00518,0.00828,0.01031,0.00461,0.00651,0.00369,0.0062,0.00833,0.00529,0.0118,0.00819,0.01222,0.00528,0.00506,0.00536,0.00414,0.0072,0.01209,0.00699,0.00822,0.00567,0.00663,0.00785,0.01021,0.00965,0.00789,0.00735,0.00712,0.00323,0.01321,0.00187,0.00311,0.00496,0.00393,0.00205,0.00914,0.00592,0.00123,0.00246,0.00051,0.00499,0.00382,0.00052,0.00684,0.00488,0.00614,0.00178,0.01088,0.00355,0.00485,0.00172,0.00514,0.00378,0.00136,0.00567,0.006,0.0027,0.01606,0.00207,0.00569,0.00051,0.01314,0.001,0.00332,,,0.01266
Vileplume,grass,poison,"['Chlorophyll', 'Effect Spore']",80,85,75,110,90,50,1,45,0.00779,,0.09365,0.09334,0.1026,0.10298,0.09829,0.09257,0.10541,0.10191,0.11048,0.13972,0.15615,0.17058,0.19702,0.18579,0.18453,0.19794,0.18016,0.19333,0.15928,0.17097,0.16131,0.19286,0.17298,0.18145,0.14766,0.16168,0.1639,0.15551,0.15422,0.1666,0.19098,0.21953,0.20373,0.26676,0.25256,0.2458,0.25765,0.2135,0.31658,0.27722,0.30974,0.27913,0.17452,0.16437,0.2386,0.23114,0.20025,0.15885,0.18459,0.18968,0.22116,0.18715,0.2399,0.22937,0.17733,0.18533,0.21645,0.21974,0.17083,0.1917,0.24836,0.15475,0.18593,0.11332,0.12611,0.13368,0.15446,0.20169,0.12031,0.13804,0.19569,0.31023,0.26143,0.25283,0.21668,0.25952,0.18066
Paras,bug,grass,"['Effect Spore', 'Dry Skin', 'Damp']",70,55,35,45,55,25,1,46,0.00028,0.00083,0.00155,0.00095,0.00227,0.00163,0.0014,0.00122,0.0024,0.00033,0.0033,0.00474,0.00259,0.00147,0.0035,0.00174,0.00188,0.00146,0.00272,0.00187,0.00091,0.00104,0.00047,0.00157,0.00148,0.00068,0.00108,0.00075,0.00088,0.00058,0.00075,0.0011,0.00081,0.00267,0.00396,0.00304,0.0027,0.00089,0.00242,0.00394,0.00552,0.00219,0.00052,0.00167,0.00158,0.00025,0.00398,0.00192,0.00118,0.00027,0.00058,0.00193,0.00323,0.00199,0.00052,0.00537,0.00044,0.00697,0.00606,0.00078,0.00125,,0.00215,0.00038,0.0006,0.00097,,0.00071,0.00505,0.00096,0.00019,0.00656,0.00203,0.00241,0.00233,,0.00053,0.00629,0.00062
Parasect,bug,grass,"['Effect Spore', 'Dry Skin', 'Damp']",95,80,60,60,80,30,1,47,0.03777,0.04692,0.0392,0.03434,0.03736,0.04486,0.04906,0.05752,0.05367,0.05198,0.04699,0.03494,0.04163,0.04623,0.06679,0.05801,0.03975,0.03702,0.03704,0.04169,0.05091,0.05473,0.05151,0.04739,0.04239,0.02541,0.04068,0.0536,0.0434,0.03915,0.02842,0.03734,0.04355,0.04142,0.03925,0.04029,0.05263,0.07797,0.09178,0.0477,0.0807,0.04165,0.05381,0.05365,0.05498,0.06007,0.0558,0.07488,0.05313,0.0654,0.07834,0.06862,0.08782,0.09021,0.07974,0.06007,0.03872,0.09615,0.05131,0.06295,0.05179,0.03012,0.02683,0.05463,0.05449,0.03518,0.03109,0.0328,0.04144,0.02772,0.02263,0.04113,0.02872,0.037,0.06527,0.08197,0.04045,0.08532,0.05404
Venonat,bug,poison,"['Compoundeyes', 'Tinted Lens', 'Run Away']",55,50,60,40,55,45,1,48,6e-05,,0.00075,0.00268,0.00238,0.0015,0.00146,0.0006,0.00328,0.00651,0.00383,0.00171,0.00153,0.00086,0.0022,0.00163,0.00141,0.00279,0.00127,0.0058,0.00166,0.0014,0.00373,0.00288,0.0024,0.00112,0.00143,0.0019,0.0005,0.00067,0.00094,0.00155,0.00219,0.00158,0.00277,0.0022,0.00467,0.00133,0.00447,0.00411,0.00059,0.00073,0.00198,0.00189,0.00101,0.00184,0.00026,0.00177,0.00118,0.00151,0.00289,0.0018,0.00176,0.00153,0.00052,0.00049,,0.00017,0.00036,0.00019,0.00188,0.00021,0.00537,0.00019,,0.00019,0.0002,0.00018,0.00101,,0.00339,0.00022,0.00102,0.00134,0.00033,0.0036,,0.00219,0.00216
Venomoth,bug,poison,"['Shield Dust', 'Tinted Lens', 'Wonder Skin ']",65,60,70,90,75,90,1,49,0.00347,,0.13552,0.14526,0.17162,0.16431,0.19002,0.15083,0.14128,0.16842,0.14839,0.12361,0.1327,0.15128,0.15032,0.1454,0.14356,0.16054,0.15386,0.12182,0.11855,0.14992,0.15208,0.1514,0.15346,0.1395,0.15841,0.13122,0.13047,0.18501,0.13484,0.14343,0.16462,0.16805,0.16388,0.15797,0.16515,0.20459,0.22954,0.20025,0.19384,0.2111,0.23429,0.16794,0.16156,0.1823,0.21935,0.24514,0.14638,0.29636,0.26308,0.21885,0.2075,0.2587,0.21449,0.30263,0.27782,0.26288,0.22109,0.14066,0.18315,0.17021,0.18675,0.16998,0.20343,0.159,0.16189,0.22451,0.3047,0.34545,0.18008,0.22139,0.1413,0.20271,0.2168,0.11908,0.19199,0.21768,0.15904
Diglett,ground,ground,"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",55,30,10,35,45,90,1,50,0.00017,,0.02016,0.0137,0.05401,0.0147,0.01289,0.01021,0.00945,0.00417,0.00348,0.00383,0.00269,0.00335,0.00311,0.00407,0.00424,0.00316,0.00334,0.00202,0.00401,0.00404,0.0032,0.00374,0.00386,0.00185,0.00192,0.00225,0.00105,0.00223,0.00185,0.00217,0.00165,0.00368,0.00554,0.0057,0.0081,0.00678,0.00987,0.00411,0.00382,0.00251,0.00406,0.00711,0.00631,0.0043,0.00192,0.00192,0.00104,0.00356,0.0052,0.00141,0.00573,0.00336,0.00122,0.00244,0.00089,0.00266,0.00178,0.00117,0.00084,0.00358,0.00172,0.00419,0.00199,0.00214,0.00156,0.00282,0.01145,0.00497,0.00566,0.00372,0.0094,0.00483,0.002,0.00249,0.00105,0.00027,0.00031
Dugtrio,ground,ground,"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",100,60,35,50,70,110,1,51,1.23998,,4.51829,5.84581,4.87161,5.14327,4.38137,6.43028,7.17035,1.49716,0.34999,0.17289,0.15412,0.15118,0.15421,0.1468,0.12906,0.1316,0.10895,0.11213,0.12941,0.11943,0.10235,0.12293,0.10233,0.08372,0.09697,0.08781,0.10538,0.10224,0.08402,0.09072,0.08392,0.11154,0.09698,0.12694,0.21539,0.17516,0.19352,0.19145,0.15833,0.12017,0.11938,0.12263,0.10793,0.10675,0.12327,0.12073,0.13557,0.13436,0.16363,0.24031,0.16741,0.16727,0.08165,0.11542,0.08187,0.12704,0.14591,0.08296,0.12426,0.10069,0.12858,0.14524,0.09982,0.069,0.06726,0.12751,0.09096,0.11509,0.11823,0.10326,0.13978,0.11235,0.07793,0.06674,0.06225,0.07849,0.1016
Meowth,normal,dark,"['Pickup', 'Technician', 'Unnerve', 'Pickup', 'Technician', 'Rattled']",35,35,40,50,40,90,1,52,,,0.00638,0.00555,0.00918,0.00905,0.00727,0.00627,0.00831,0.00796,0.00635,0.00509,0.00563,0.005,0.00556,0.00373,0.00484,0.00614,0.00572,0.0059,0.01704,0.00931,0.00496,0.00849,0.00928,0.00495,0.0062,0.00524,0.0068,0.00539,0.0081,0.00461,0.00639,0.00885,0.00795,0.00946,0.01505,0.00566,0.01582,0.01626,0.00603,0.01045,0.01239,0.009,0.01273,0.01929,0.00718,0.01577,0.0145,0.00629,0.012,0.0036,0.00822,0.01116,0.01236,0.00716,0.00429,0.00864,0.00766,0.00466,0.0048,0.02991,0.07492,0.05368,0.02227,0.01983,0.01056,0.0194,0.00421,0.03804,0.01226,0.01684,0.02999,0.03191,0.11156,0.108,0.14182,0.08997,0.01915
Persian,normal,dark,"['Limber', 'Technician', 'Unnerve', 'Fur Coat', 'Technician', 'Rattled']",60,60,65,75,65,115,1,53,0.00381,,0.05885,0.06864,0.07143,0.06058,0.0613,0.05735,0.06119,0.06222,0.0869,0.07375,0.06972,0.06151,0.06371,0.07858,0.07305,0.09153,0.09109,0.07228,0.06485,0.06292,0.05272,0.06649,0.05245,0.05624,0.05936,0.05895,0.05144,0.05037,0.04849,0.04686,0.05463,0.05954,0.06723,0.07048,0.07785,0.09674,0.10732,0.08567,0.06736,0.06734,0.05631,0.06242,0.05983,0.06499,0.07312,0.11365,0.08614,0.06978,0.06201,0.08353,0.05771,0.11972,0.07225,0.06528,0.06576,0.08503,0.07251,0.0408,0.0827,0.09227,0.04336,0.05368,0.03221,0.02274,0.07547,0.05326,0.04851,0.07666,0.06336,0.08247,0.09454,0.06087,0.05695,0.09637,0.05332,0.03829,0.13588
Psyduck,water,,"['Damp', 'Cloud Nine', 'Swift Swim']",52,48,50,65,50,55,1,54,0.00245,0.00206,0.00488,0.00774,0.00662,0.00627,0.00477,0.00541,0.00548,0.01358,0.008,0.00685,0.00514,0.00549,0.00484,0.0044,0.00745,0.00587,0.00664,0.00456,0.00298,0.00355,0.00572,0.00566,0.0064,0.00528,0.00762,0.00644,0.00563,0.00782,0.00789,0.00721,0.00478,0.00559,0.00554,0.00414,0.01028,0.00678,0.00819,0.01559,0.00552,0.00575,0.00531,0.00733,0.00349,0.00295,0.00577,0.00929,0.00725,0.00999,0.00304,0.01002,0.00764,0.00382,0.00418,0.00163,0.00562,0.00249,0.00321,0.00175,0.0094,0.008,0.00515,0.0177,0.00398,0.00369,0.00899,0.00282,0.00253,0.00249,0.00396,0.01291,0.01525,0.01367,0.01798,0.01578,0.00657,0.07493,0.15318
Golduck,water,,"['Damp', 'Cloud Nine', 'Swift Swim']",82,78,80,95,80,85,1,55,0.25351,0.2683,0.11719,0.10024,0.1059,0.09295,0.09108,0.08761,0.09349,0.08527,0.09779,0.09843,0.08254,0.10199,0.09287,0.08866,0.07837,0.09025,0.08475,0.06709,0.0648,0.08244,0.06429,0.07207,0.08941,0.07681,0.08251,0.05989,0.06939,0.06307,0.06375,0.07034,0.09354,0.12391,0.0968,0.12539,0.14636,0.18982,0.23261,0.18802,0.13863,0.1162,0.16091,0.17916,0.1423,0.09066,0.10198,0.09817,0.13069,0.10795,0.1551,0.12632,0.14818,0.13684,0.15355,0.14586,0.11866,0.10661,0.06698,0.0851,0.18294,0.20602,0.14876,0.24041,0.26507,0.17008,0.15387,0.12557,0.13576,0.10782,0.1088,0.12098,0.14207,0.1523,0.17684,0.19107,0.1132,0.15724,0.14268
Mankey,fighting,,"['Vital Spirit', 'Anger Point', 'Defiant']",80,35,40,35,45,70,1,56,0.00063,0.00126,0.00314,0.00314,0.00285,0.00291,0.00179,0.00293,0.00263,0.00189,0.00173,0.00169,0.002,0.00137,0.00698,0.0021,0.00219,0.003,0.00264,0.00238,0.00303,0.00213,0.00115,0.00219,0.00176,0.00084,0.00118,0.00185,0.00234,0.00129,0.00119,0.00134,0.00136,0.00471,0.00357,0.00437,0.00208,0.00167,0.00679,0.0057,0.00637,0.00194,0.00135,0.00955,0.00192,0.00197,0.00244,0.00147,0.00163,0.00246,0.00838,0.00218,0.00206,0.00902,0.00296,0.00033,0.00192,0.00681,0.00143,0.00117,0.00084,0.00147,0.00343,0.00057,0.00259,0.00233,0.00254,0.00176,0.00219,0.00096,0.00189,0.00131,0.0061,,0.00067,0.00526,0.00158,0.00246,0.00618
Primeape,fighting,,"['Vital Spirit', 'Anger Point', 'Defiant']",105,60,65,60,70,95,1,57,0.05682,0.10472,0.12661,0.11417,0.09968,0.12241,0.1378,0.13683,0.13111,0.14632,0.14453,0.12901,0.14562,0.15341,0.13695,0.14737,0.1731,0.15146,0.12354,0.15122,0.14993,0.13315,0.15126,0.17234,0.15428,0.15425,0.15237,0.16176,0.14535,0.1315,0.11229,0.10408,0.1077,0.14589,0.14483,0.1334,0.19245,0.14328,0.22405,0.20914,0.17498,0.16628,0.13458,0.14951,0.13126,0.15872,0.12161,0.13974,0.14949,0.13723,0.14961,0.17631,0.19913,0.18057,0.23747,0.16719,0.14142,0.09698,0.09798,0.12337,0.10859,0.12344,0.13888,0.07614,0.16803,0.12771,0.11066,0.09136,0.16574,0.12866,0.16085,0.13717,0.1934,0.19386,0.20981,0.07532,0.07984,0.14631,0.08987
Growlithe,fire,,"['Intimidate', 'Flash Fire', 'Justified']",70,45,55,70,50,60,1,58,0.00165,0.00286,0.0038,0.00176,0.00392,0.00384,0.00432,0.00572,0.00386,0.0054,0.00538,0.003,0.00269,0.00326,0.00406,0.00513,0.00678,0.00537,0.0072,0.00362,0.00202,0.00156,0.0021,0.00736,0.00702,0.00463,0.00239,0.00245,0.003,0.00347,0.003,0.00264,0.00313,0.00461,0.00401,0.00349,0.00249,0.004,0.00531,0.00595,0.00442,0.00284,0.00343,0.00167,0.00192,0.00246,0.00295,0.00634,0.00178,0.01491,0.01026,0.00334,0.00323,0.00673,0.00383,0.00553,0.00384,0.00216,0.00036,0.00078,0.0023,0.0019,0.00343,0.00057,0.0002,0.00058,0.00137,0.00476,0.00118,0.00229,0.00019,0.00438,0.00127,,0.00733,0.00249,0.00184,,0.00093
Arcanine,fire,,"['Intimidate', 'Flash Fire', 'Justified']",110,80,90,100,80,95,1,59,2.4815,4.86629,2.64288,2.44225,2.252,2.15023,1.98937,2.0337,2.15687,2.19559,2.21513,1.77995,1.83614,2.01369,1.95103,1.96315,1.9437,1.87513,1.8482,1.8522,1.86152,1.82447,1.568,1.58547,1.5581,1.45199,1.41347,1.36088,1.33025,1.2623,1.18159,1.23096,1.21041,1.34974,1.30547,1.41525,1.94468,1.70757,1.84889,1.72718,1.65553,1.53602,1.66644,1.63645,1.61968,1.44933,1.49417,1.57653,1.78584,1.72028,1.52064,1.67663,1.63713,1.42163,1.31599,1.41253,1.33205,1.52796,1.52426,1.32891,1.22879,1.49882,1.11493,1.1914,1.51545,1.16705,1.05599,1.33947,1.1287,1.09161,1.20287,1.49285,1.18838,1.15835,1.33844,1.33447,1.10833,1.05531,1.40237
Poliwag,water,,"['Water Absorb', 'Damp', 'Swift Swim']",50,40,40,40,40,90,1,60,0.0008,0.00077,0.00131,0.00239,0.00124,0.00141,0.00286,0.00153,0.0015,0.00273,0.00274,0.00188,0.0017,0.00091,0.0037,0.00236,0.0021,0.00144,0.00138,0.00097,0.00207,0.00233,0.00108,0.00323,0.00134,0.00125,0.00136,0.00861,0.00272,0.00169,0.002,0.00119,0.00118,0.00101,0.00102,0.00163,0.00664,0.00111,0.00437,0.00302,0.00076,0.00089,0.00083,0.00322,0.00079,0.00037,0.00013,0.00442,0.00207,0.00082,0.00101,0.0018,0.00176,0.00612,0.00313,0.00163,0.00532,0.00249,0.00107,0.00039,0.00042,0.00084,0.00021,0.00076,0.0008,0.00039,,0.00035,0.00034,0.00019,,,,0.00188,,0.00083,0.00131,,0.00062
Poliwhirl,water,,"['Water Absorb', 'Damp', 'Swift Swim']",65,65,65,50,50,90,1,61,0.00063,0.0016,0.00436,0.00725,0.00326,0.00238,0.00685,0.00539,0.00525,0.00529,0.0035,0.00531,0.00617,0.00495,0.00228,0.00609,0.00415,0.00276,0.0102,0.00306,0.00615,0.00741,0.00386,0.00221,0.00249,0.00569,0.00245,0.00225,0.01035,0.00949,0.00456,0.00361,0.00333,0.00549,0.00713,0.00456,0.00291,0.008,0.00726,0.00671,0.01206,0.00122,0.00271,0.04443,0.01037,0.00663,0.00859,0.01327,0.00947,0.00465,0.00145,0.0018,0.0047,0.00413,,0.00098,0.00517,0.00066,0.0016,0.00078,0.00084,0.00358,0.00902,0.00114,0.00716,0.01166,0.00254,0.00194,0.0032,0.00975,0.00189,0.01334,0.00102,0.00134,0.00133,0.00138,0.00315,0.01586,0.00124
